Date,Conference,Game_Notes,Away_Team,Away_Team_Link,Away_Score,Home_Team,Home_Team_Link,Home_Score,OT,Box_Link,Metrics_Link,Day,Game_ID
2023-11-03,Non-Conference,,Alaska-Anchorage,/reports/team/Alaska-Anchorage/3,,Alaska,/reports/team/Alaska/4,,,/schedules/taleoftape.php?gid=97383,,Friday,2023-11-03_Alaska_Alaska-Anchorage
2023-11-03,CCHA,,Bemidji State,/reports/team/Bemidji-State/7,,Lake Superior,/reports/team/Lake-Superior/24,,,/schedules/taleoftape.php?gid=97081,,Friday,2023-11-03_Lake Superior_Bemidji State
2023-11-03,CCHA,,Northern Michigan,/reports/team/Northern-Michigan/42,,St. Thomas,/reports/team/St-Thomas/63,,,/schedules/taleoftape.php?gid=97079,,Friday,2023-11-03_St. Thomas_Northern Michigan
2023-11-03,NCHC,,Western Michigan,/reports/team/Western-Michigan/57,,Omaha,/reports/team/Omaha/37,,,/schedules/taleoftape.php?gid=96734,,Friday,2023-11-03_Omaha_Western Michigan
2023-11-03,NCHC,,Miami,/reports/team/Miami/30,,St. Cloud State,/reports/team/St-Cloud-State/52,,,/schedules/taleoftape.php?gid=96735,,Friday,2023-11-03_St. Cloud State_Miami
2023-11-03,NCHC,,Colorado College,/reports/team/Colorado-College/16,,Denver,/reports/team/Denver/20,,,/schedules/taleoftape.php?gid=96736,,Friday,2023-11-03_Denver_Colorado College
2023-11-04,Big Ten,,Notre Dame,/reports/team/Notre-Dame/43,,Penn State,/reports/team/Penn-State/60,,,/schedules/taleoftape.php?gid=97507,,Saturday,2023-11-04_Penn State_Notre Dame
2023-11-04,Big Ten,,Michigan State,/reports/team/Michigan-State/32,,Ohio State,/reports/team/Ohio-State/44,,,/schedules/taleoftape.php?gid=97496,,Saturday,2023-11-04_Ohio State_Michigan State
2023-11-04,Big Ten,,Michigan,/reports/team/Michigan/31,,Wisconsin,/reports/team/Wisconsin/58,,,/schedules/taleoftape.php?gid=97484,,Saturday,2023-11-04_Wisconsin_Michigan
2023-11-04,Atlantic Hockey,,RIT,/reports/team/RIT/49,,Army,/reports/team/Army/6,,,/schedules/taleoftape.php?gid=97240,,Saturday,2023-11-04_Army_RIT
2023-11-04,Atlantic Hockey,,Holy Cross,/reports/team/Holy-Cross/23,,Canisius,/reports/team/Canisius/13,,,/schedules/taleoftape.php?gid=97241,,Saturday,2023-11-04_Canisius_Holy Cross
2023-11-04,Atlantic Hockey,,Air Force,/reports/team/Air-Force/1,,Niagara,/reports/team/Niagara/39,,,/schedules/taleoftape.php?gid=97239,,Saturday,2023-11-04_Niagara_Air Force
2023-11-04,Hockey East,,Connecticut,/reports/team/Connecticut/17,,Vermont,/reports/team/Vermont/55,,,/schedules/taleoftape.php?gid=96501,,Saturday,2023-11-04_Vermont_Connecticut
2023-11-04,Hockey East,,Boston College,/reports/team/Boston-College/9,,Mass.-Lowell,/reports/team/Mass-Lowell/26,,,/schedules/taleoftape.php?gid=96499,,Saturday,2023-11-04_Mass.-Lowell_Boston College
2023-11-04,Hockey East,,New Hampshire,/reports/team/New-Hampshire/38,,Providence,/reports/team/Providence/46,,,/schedules/taleoftape.php?gid=96503,,Saturday,2023-11-04_Providence_New Hampshire
2023-11-04,Hockey East,,Maine,/reports/team/Maine/25,,Merrimack,/reports/team/Merrimack/29,,,/schedules/taleoftape.php?gid=96502,,Saturday,2023-11-04_Merrimack_Maine
2023-11-04,CCHA,,Bemidji State,/reports/team/Bemidji-State/7,,Lake Superior,/reports/team/Lake-Superior/24,,,/schedules/taleoftape.php?gid=97085,,Saturday,2023-11-04_Lake Superior_Bemidji State
2023-11-04,CCHA,,Northern Michigan,/reports/team/Northern-Michigan/42,,St. Thomas,/reports/team/St-Thomas/63,,,/schedules/taleoftape.php?gid=97083,,Saturday,2023-11-04_St. Thomas_Northern Michigan
2023-11-04,Non-Conference,,St. Lawrence,/reports/team/St-Lawrence/53,,Ferris State,/reports/team/Ferris-State/21,,,/schedules/taleoftape.php?gid=96909,,Saturday,2023-11-04_Ferris State_St. Lawrence
2023-11-04,Non-Conference,,Augustana,/reports/team/Augustana/64,,Michigan Tech,/reports/team/Michigan-Tech/33,,,/schedules/taleoftape.php?gid=97082,,Saturday,2023-11-04_Michigan Tech_Augustana
2023-11-04,Non-Conference,,North Dakota,/reports/team/North-Dakota/40,,Boston University,/reports/team/Boston-University/10,,,/schedules/taleoftape.php?gid=96500,,Saturday,2023-11-04_Boston University_North Dakota
2023-11-04,Non-Conference,,Mercyhurst,/reports/team/Mercyhurst/28,,Bowling Green,/reports/team/Bowling-Green/11,,,/schedules/taleoftape.php?gid=97084,,Saturday,2023-11-04_Bowling Green_Mercyhurst
2023-11-04,Non-Conference,,Minnesota,/reports/team/Minnesota/34,,Minnesota-Duluth,/reports/team/Minnesota-Duluth/36,,,/schedules/taleoftape.php?gid=96741,,Saturday,2023-11-04_Minnesota-Duluth_Minnesota
2023-11-04,Non-Conference,,Stonehill,/reports/team/Stonehill/422,,Arizona State,/reports/team/Arizona-State/61,,,/schedules/taleoftape.php?gid=97420,,Saturday,2023-11-04_Arizona State_Stonehill
2023-11-04,Non-Conference,,Alaska-Anchorage,/reports/team/Alaska-Anchorage/3,,Alaska,/reports/team/Alaska/4,,,/schedules/taleoftape.php?gid=97384,,Saturday,2023-11-04_Alaska_Alaska-Anchorage
2023-11-04,ECAC,,Colgate,/reports/team/Colgate/15,,Yale,/reports/team/Yale/59,,,/schedules/taleoftape.php?gid=96908,,Saturday,2023-11-04_Yale_Colgate
2023-11-04,ECAC,,Cornell,/reports/team/Cornell/18,,Brown,/reports/team/Brown/12,,,/schedules/taleoftape.php?gid=96907,,Saturday,2023-11-04_Brown_Cornell
2023-11-04,ECAC,,Union,/reports/team/Union/54,,Rensselaer,/reports/team/Rensselaer/48,,,/schedules/taleoftape.php?gid=96906,,Saturday,2023-11-04_Rensselaer_Union
2023-11-04,ECAC,,Princeton,/reports/team/Princeton/45,,Dartmouth,/reports/team/Dartmouth/19,,,/schedules/taleoftape.php?gid=96905,,Saturday,2023-11-04_Dartmouth_Princeton
2023-11-04,ECAC,,Quinnipiac,/reports/team/Quinnipiac/47,,Harvard,/reports/team/Harvard/22,,,/schedules/taleoftape.php?gid=96904,,Saturday,2023-11-04_Harvard_Quinnipiac
2023-11-04,NCHC,,Miami,/reports/team/Miami/30,,St. Cloud State,/reports/team/St-Cloud-State/52,,,/schedules/taleoftape.php?gid=96739,,Saturday,2023-11-04_St. Cloud State_Miami
2023-11-04,NCHC,,Denver,/reports/team/Denver/20,,Colorado College,/reports/team/Colorado-College/16,,,/schedules/taleoftape.php?gid=96740,,Saturday,2023-11-04_Colorado College_Denver
2023-11-04,NCHC,,Western Michigan,/reports/team/Western-Michigan/57,,Omaha,/reports/team/Omaha/37,,,/schedules/taleoftape.php?gid=96738,,Saturday,2023-11-04_Omaha_Western Michigan
2023-11-04,Exhibition,,Simon Fraser,,,Robert Morris,/reports/team/Robert-Morris/50,,,,,Saturday,2023-11-04_Robert Morris_Simon Fraser
2023-11-05,Big Ten,,Notre Dame,/reports/team/Notre-Dame/43,,Penn State,/reports/team/Penn-State/60,,,/schedules/taleoftape.php?gid=97508,/schedules/radiotv.php?type=tv&tvid=82,Sunday,2023-11-05_Penn State_Notre Dame
2023-11-05,Non-Conference,,Sacred Heart,/reports/team/Sacred-Heart/51,,Long Island,/reports/team/Long-Island/62,,,/schedules/taleoftape.php?gid=97243,/schedules/radiotv.php?type=tv&tvid=85,Sunday,2023-11-05_Long Island_Sacred Heart
2023-11-09,Atlantic Hockey,,Holy Cross,/reports/team/Holy-Cross/23,,American Int'l,/reports/team/American-Intl/5,,,/schedules/taleoftape.php?gid=97244,,Thursday,2023-11-09_American Int'l_Holy Cross
2023-11-10,Big Ten,,Penn State,/reports/team/Penn-State/60,,Michigan State,/reports/team/Michigan-State/32,,,/schedules/taleoftape.php?gid=97519,,Friday,2023-11-10_Michigan State_Penn State
2023-11-10,Big Ten,,Ohio State,/reports/team/Ohio-State/44,,Notre Dame,/reports/team/Notre-Dame/43,,,/schedules/taleoftape.php?gid=97530,,Friday,2023-11-10_Notre Dame_Ohio State
2023-11-10,Big Ten,,Minnesota,/reports/team/Minnesota/34,,Michigan,/reports/team/Michigan/31,,,/schedules/taleoftape.php?gid=97460,,Friday,2023-11-10_Michigan_Minnesota
2023-11-10,Non-Conference,,Augustana,/reports/team/Augustana/64,,Lindenwood,/reports/team/Lindenwood/433,,,/schedules/taleoftape.php?gid=97554,,Friday,2023-11-10_Lindenwood_Augustana
2023-11-10,Non-Conference,,Alaska,/reports/team/Alaska/4,,Stonehill,/reports/team/Stonehill/422,,,/schedules/taleoftape.php?gid=97403,,Friday,2023-11-10_Stonehill_Alaska
2023-11-10,Non-Conference,,Long Island,/reports/team/Long-Island/62,,Omaha,/reports/team/Omaha/37,,,/schedules/taleoftape.php?gid=96745,,Friday,2023-11-10_Omaha_Long Island
2023-11-10,Non-Conference,,Denver,/reports/team/Denver/20,,Arizona State,/reports/team/Arizona-State/61,,,/schedules/taleoftape.php?gid=96746,,Friday,2023-11-10_Arizona State_Denver
2023-11-10,Non-Conference,,Robert Morris,/reports/team/Robert-Morris/50,,Alaska-Anchorage,/reports/team/Alaska-Anchorage/3,,,/schedules/taleoftape.php?gid=97250,,Friday,2023-11-10_Alaska-Anchorage_Robert Morris
2023-11-10,Atlantic Hockey,,American Int'l,/reports/team/American-Intl/5,,Holy Cross,/reports/team/Holy-Cross/23,,,/schedules/taleoftape.php?gid=97245,,Friday,2023-11-10_Holy Cross_American Int'l
2023-11-10,Atlantic Hockey,,Canisius,/reports/team/Canisius/13,,Sacred Heart,/reports/team/Sacred-Heart/51,,,/schedules/taleoftape.php?gid=97248,,Friday,2023-11-10_Sacred Heart_Canisius
2023-11-10,Atlantic Hockey,,Niagara,/reports/team/Niagara/39,,Bentley,/reports/team/Bentley/8,,,/schedules/taleoftape.php?gid=97247,,Friday,2023-11-10_Bentley_Niagara
2023-11-10,Atlantic Hockey,,Mercyhurst,/reports/team/Mercyhurst/28,,RIT,/reports/team/RIT/49,,,/schedules/taleoftape.php?gid=97249,,Friday,2023-11-10_RIT_Mercyhurst
2023-11-10,Atlantic Hockey,,Army,/reports/team/Army/6,,Air Force,/reports/team/Air-Force/1,,,/schedules/taleoftape.php?gid=97246,,Friday,2023-11-10_Air Force_Army
2023-11-10,ECAC,,Yale,/reports/team/Yale/59,,Princeton,/reports/team/Princeton/45,,,/schedules/taleoftape.php?gid=96910,,Friday,2023-11-10_Princeton_Yale
2023-11-10,ECAC,,Brown,/reports/team/Brown/12,,Quinnipiac,/reports/team/Quinnipiac/47,,,/schedules/taleoftape.php?gid=96915,,Friday,2023-11-10_Quinnipiac_Brown
2023-11-10,ECAC,,Dartmouth,/reports/team/Dartmouth/19,,Cornell,/reports/team/Cornell/18,,,/schedules/taleoftape.php?gid=96914,,Friday,2023-11-10_Cornell_Dartmouth
2023-11-10,ECAC,,Harvard,/reports/team/Harvard/22,,Colgate,/reports/team/Colgate/15,,,/schedules/taleoftape.php?gid=96913,,Friday,2023-11-10_Colgate_Harvard
2023-11-10,ECAC,,Rensselaer,/reports/team/Rensselaer/48,,Clarkson,/reports/team/Clarkson/14,,,/schedules/taleoftape.php?gid=96912,,Friday,2023-11-10_Clarkson_Rensselaer
2023-11-10,ECAC,,Union,/reports/team/Union/54,,St. Lawrence,/reports/team/St-Lawrence/53,,,/schedules/taleoftape.php?gid=96911,,Friday,2023-11-10_St. Lawrence_Union
2023-11-10,Hockey East,,Boston College,/reports/team/Boston-College/9,,Maine,/reports/team/Maine/25,,,/schedules/taleoftape.php?gid=96504,,Friday,2023-11-10_Maine_Boston College
2023-11-10,Hockey East,,Northeastern,/reports/team/Northeastern/41,,Providence,/reports/team/Providence/46,,,/schedules/taleoftape.php?gid=96508,,Friday,2023-11-10_Providence_Northeastern
2023-11-10,Hockey East,,Vermont,/reports/team/Vermont/55,,Massachusetts,/reports/team/Massachusetts/27,,,/schedules/taleoftape.php?gid=96507,/schedules/radiotv.php?type=tv&tvid=12,Friday,2023-11-10_Massachusetts_Vermont
2023-11-10,Hockey East,,Merrimack,/reports/team/Merrimack/29,,Connecticut,/reports/team/Connecticut/17,,,/schedules/taleoftape.php?gid=96506,,Friday,2023-11-10_Connecticut_Merrimack
2023-11-10,Hockey East,,Boston University,/reports/team/Boston-University/10,,Mass.-Lowell,/reports/team/Mass-Lowell/26,,,/schedules/taleoftape.php?gid=96505,,Friday,2023-11-10_Mass.-Lowell_Boston University
2023-11-10,NCHC,,St. Cloud State,/reports/team/St-Cloud-State/52,,Western Michigan,/reports/team/Western-Michigan/57,,,/schedules/taleoftape.php?gid=96743,,Friday,2023-11-10_Western Michigan_St. Cloud State
2023-11-10,NCHC,,Colorado College,/reports/team/Colorado-College/16,,Miami,/reports/team/Miami/30,,,/schedules/taleoftape.php?gid=96742,,Friday,2023-11-10_Miami_Colorado College
2023-11-10,NCHC,,North Dakota,/reports/team/North-Dakota/40,,Minnesota-Duluth,/reports/team/Minnesota-Duluth/36,,,/schedules/taleoftape.php?gid=96744,,Friday,2023-11-10_Minnesota-Duluth_North Dakota
2023-11-10,CCHA,,Lake Superior,/reports/team/Lake-Superior/24,,Northern Michigan,/reports/team/Northern-Michigan/42,,,/schedules/taleoftape.php?gid=97086,,Friday,2023-11-10_Northern Michigan_Lake Superior
2023-11-10,CCHA,,St. Thomas,/reports/team/St-Thomas/63,,Bowling Green,/reports/team/Bowling-Green/11,,,/schedules/taleoftape.php?gid=97088,,Friday,2023-11-10_Bowling Green_St. Thomas
2023-11-10,CCHA,,Minnesota State,/reports/team/Minnesota-State/35,,Ferris State,/reports/team/Ferris-State/21,,,/schedules/taleoftape.php?gid=97087,,Friday,2023-11-10_Ferris State_Minnesota State
2023-11-10,CCHA,,Michigan Tech,/reports/team/Michigan-Tech/33,,Bemidji State,/reports/team/Bemidji-State/7,,,/schedules/taleoftape.php?gid=97089,,Friday,2023-11-10_Bemidji State_Michigan Tech
2023-11-11,Big Ten,,Penn State,/reports/team/Penn-State/60,,Michigan State,/reports/team/Michigan-State/32,,,/schedules/taleoftape.php?gid=97520,,Saturday,2023-11-11_Michigan State_Penn State
2023-11-11,Big Ten,,Ohio State,/reports/team/Ohio-State/44,,Notre Dame,/reports/team/Notre-Dame/43,,,/schedules/taleoftape.php?gid=97531,,Saturday,2023-11-11_Notre Dame_Ohio State
2023-11-11,Big Ten,,Minnesota,/reports/team/Minnesota/34,,Michigan,/reports/team/Michigan/31,,,/schedules/taleoftape.php?gid=97461,,Saturday,2023-11-11_Michigan_Minnesota
2023-11-11,Non-Conference,,Augustana,/reports/team/Augustana/64,,Lindenwood,/reports/team/Lindenwood/433,,,/schedules/taleoftape.php?gid=97555,,Saturday,2023-11-11_Lindenwood_Augustana
2023-11-11,Non-Conference,,Alaska,/reports/team/Alaska/4,,Stonehill,/reports/team/Stonehill/422,,,/schedules/taleoftape.php?gid=97404,,Saturday,2023-11-11_Stonehill_Alaska
2023-11-11,Non-Conference,,Denver,/reports/team/Denver/20,,Arizona State,/reports/team/Arizona-State/61,,,/schedules/taleoftape.php?gid=96751,,Saturday,2023-11-11_Arizona State_Denver
2023-11-11,Non-Conference,,Robert Morris,/reports/team/Robert-Morris/50,,Alaska-Anchorage,/reports/team/Alaska-Anchorage/3,,,/schedules/taleoftape.php?gid=97255,,Saturday,2023-11-11_Alaska-Anchorage_Robert Morris
2023-11-11,Non-Conference,,Long Island,/reports/team/Long-Island/62,,Omaha,/reports/team/Omaha/37,,,/schedules/taleoftape.php?gid=96750,,Saturday,2023-11-11_Omaha_Long Island
2023-11-11,Atlantic Hockey,,Niagara,/reports/team/Niagara/39,,Bentley,/reports/team/Bentley/8,,,/schedules/taleoftape.php?gid=97252,,Saturday,2023-11-11_Bentley_Niagara
2023-11-11,Atlantic Hockey,,Mercyhurst,/reports/team/Mercyhurst/28,,RIT,/reports/team/RIT/49,,,/schedules/taleoftape.php?gid=97254,,Saturday,2023-11-11_RIT_Mercyhurst
2023-11-11,Atlantic Hockey,,Canisius,/reports/team/Canisius/13,,Sacred Heart,/reports/team/Sacred-Heart/51,,,/schedules/taleoftape.php?gid=97253,,Saturday,2023-11-11_Sacred Heart_Canisius
2023-11-11,Atlantic Hockey,,Army,/reports/team/Army/6,,Air Force,/reports/team/Air-Force/1,,,/schedules/taleoftape.php?gid=97251,,Saturday,2023-11-11_Air Force_Army
2023-11-11,ECAC,,Union,/reports/team/Union/54,,Clarkson,/reports/team/Clarkson/14,,,/schedules/taleoftape.php?gid=96919,,Saturday,2023-11-11_Clarkson_Union
2023-11-11,ECAC,,Brown,/reports/team/Brown/12,,Princeton,/reports/team/Princeton/45,,,/schedules/taleoftape.php?gid=96921,,Saturday,2023-11-11_Princeton_Brown
2023-11-11,ECAC,,Rensselaer,/reports/team/Rensselaer/48,,St. Lawrence,/reports/team/St-Lawrence/53,,,/schedules/taleoftape.php?gid=96920,,Saturday,2023-11-11_St. Lawrence_Rensselaer
2023-11-11,ECAC,,Dartmouth,/reports/team/Dartmouth/19,,Colgate,/reports/team/Colgate/15,,,/schedules/taleoftape.php?gid=96918,,Saturday,2023-11-11_Colgate_Dartmouth
2023-11-11,ECAC,,Harvard,/reports/team/Harvard/22,,Cornell,/reports/team/Cornell/18,,,/schedules/taleoftape.php?gid=96917,,Saturday,2023-11-11_Cornell_Harvard
2023-11-11,ECAC,,Yale,/reports/team/Yale/59,,Quinnipiac,/reports/team/Quinnipiac/47,,,/schedules/taleoftape.php?gid=96916,,Saturday,2023-11-11_Quinnipiac_Yale
2023-11-11,Hockey East,,Vermont,/reports/team/Vermont/55,,Massachusetts,/reports/team/Massachusetts/27,,,/schedules/taleoftape.php?gid=96511,,Saturday,2023-11-11_Massachusetts_Vermont
2023-11-11,Hockey East,,Providence,/reports/team/Providence/46,,Northeastern,/reports/team/Northeastern/41,,,/schedules/taleoftape.php?gid=96513,,Saturday,2023-11-11_Northeastern_Providence
2023-11-11,Hockey East,,Connecticut,/reports/team/Connecticut/17,,Merrimack,/reports/team/Merrimack/29,,,/schedules/taleoftape.php?gid=96512,,Saturday,2023-11-11_Merrimack_Connecticut
2023-11-11,Hockey East,,Boston College,/reports/team/Boston-College/9,,Maine,/reports/team/Maine/25,,,/schedules/taleoftape.php?gid=96510,,Saturday,2023-11-11_Maine_Boston College
2023-11-11,Hockey East,,Mass.-Lowell,/reports/team/Mass-Lowell/26,,Boston University,/reports/team/Boston-University/10,,,/schedules/taleoftape.php?gid=96509,,Saturday,2023-11-11_Boston University_Mass.-Lowell
2023-11-11,NCHC,,St. Cloud State,/reports/team/St-Cloud-State/52,,Western Michigan,/reports/team/Western-Michigan/57,,,/schedules/taleoftape.php?gid=96748,,Saturday,2023-11-11_Western Michigan_St. Cloud State
2023-11-11,NCHC,,Colorado College,/reports/team/Colorado-College/16,,Miami,/reports/team/Miami/30,,,/schedules/taleoftape.php?gid=96747,,Saturday,2023-11-11_Miami_Colorado College
2023-11-11,NCHC,,North Dakota,/reports/team/North-Dakota/40,,Minnesota-Duluth,/reports/team/Minnesota-Duluth/36,,,/schedules/taleoftape.php?gid=96749,,Saturday,2023-11-11_Minnesota-Duluth_North Dakota
2023-11-11,CCHA,,Minnesota State,/reports/team/Minnesota-State/35,,Ferris State,/reports/team/Ferris-State/21,,,/schedules/taleoftape.php?gid=97091,,Saturday,2023-11-11_Ferris State_Minnesota State
2023-11-11,CCHA,,Lake Superior,/reports/team/Lake-Superior/24,,Northern Michigan,/reports/team/Northern-Michigan/42,,,/schedules/taleoftape.php?gid=97090,,Saturday,2023-11-11_Northern Michigan_Lake Superior
2023-11-11,CCHA,,Michigan Tech,/reports/team/Michigan-Tech/33,,Bemidji State,/reports/team/Bemidji-State/7,,,/schedules/taleoftape.php?gid=97093,,Saturday,2023-11-11_Bemidji State_Michigan Tech
2023-11-11,CCHA,,St. Thomas,/reports/team/St-Thomas/63,,Bowling Green,/reports/team/Bowling-Green/11,,,/schedules/taleoftape.php?gid=97092,,Saturday,2023-11-11_Bowling Green_St. Thomas
2023-11-15,Hockey East,,Mass.-Lowell,/reports/team/Mass-Lowell/26,,Merrimack,/reports/team/Merrimack/29,,,,/schedules/radiotv.php?type=tv&tvid=12,Wednesday,2023-11-15_Merrimack_Mass.-Lowell
2023-11-16,Hockey East,,Massachusetts,/reports/team/Massachusetts/27,,Providence,/reports/team/Providence/46,,,,/schedules/radiotv.php?type=tv&tvid=12,Thursday,2023-11-16_Providence_Massachusetts
2023-11-17,Big Ten,,Wisconsin,/reports/team/Wisconsin/58,,Michigan State,/reports/team/Michigan-State/32,,,,,Friday,2023-11-17_Michigan State_Wisconsin
2023-11-17,Big Ten,,Notre Dame,/reports/team/Notre-Dame/43,,Minnesota,/reports/team/Minnesota/34,,,,,Friday,2023-11-17_Minnesota_Notre Dame
2023-11-17,Big Ten,,Penn State,/reports/team/Penn-State/60,,Michigan,/reports/team/Michigan/31,,,,,Friday,2023-11-17_Michigan_Penn State
2023-11-17,Non-Conference,,Long Island,/reports/team/Long-Island/62,,Lindenwood,/reports/team/Lindenwood/433,,,,,Friday,2023-11-17_Lindenwood_Long Island
2023-11-17,Non-Conference,,Alaska,/reports/team/Alaska/4,,Northern Michigan,/reports/team/Northern-Michigan/42,,,,,Friday,2023-11-17_Northern Michigan_Alaska
2023-11-17,Non-Conference,,Alaska-Anchorage,/reports/team/Alaska-Anchorage/3,,Arizona State,/reports/team/Arizona-State/61,,,,,Friday,2023-11-17_Arizona State_Alaska-Anchorage
2023-11-17,Atlantic Hockey,,Robert Morris,/reports/team/Robert-Morris/50,,Niagara,/reports/team/Niagara/39,,,,,Friday,2023-11-17_Niagara_Robert Morris
2023-11-17,Atlantic Hockey,,Bentley,/reports/team/Bentley/8,,Holy Cross,/reports/team/Holy-Cross/23,,,,,Friday,2023-11-17_Holy Cross_Bentley
2023-11-17,Atlantic Hockey,,Canisius,/reports/team/Canisius/13,,Army,/reports/team/Army/6,,,,,Friday,2023-11-17_Army_Canisius
2023-11-17,ECAC,,Cornell,/reports/team/Cornell/18,,Quinnipiac,/reports/team/Quinnipiac/47,,,,,Friday,2023-11-17_Quinnipiac_Cornell
2023-11-17,ECAC,,Clarkson,/reports/team/Clarkson/14,,Brown,/reports/team/Brown/12,,,,,Friday,2023-11-17_Brown_Clarkson
2023-11-17,ECAC,,St. Lawrence,/reports/team/St-Lawrence/53,,Yale,/reports/team/Yale/59,,,,,Friday,2023-11-17_Yale_St. Lawrence
2023-11-17,ECAC,,Colgate,/reports/team/Colgate/15,,Princeton,/reports/team/Princeton/45,,,,,Friday,2023-11-17_Princeton_Colgate
2023-11-17,Hockey East,,Connecticut,/reports/team/Connecticut/17,,Boston College,/reports/team/Boston-College/9,,,,,Friday,2023-11-17_Boston College_Connecticut
2023-11-17,Hockey East,,New Hampshire,/reports/team/New-Hampshire/38,,Northeastern,/reports/team/Northeastern/41,,,,,Friday,2023-11-17_Northeastern_New Hampshire
2023-11-17,Hockey East,,Maine,/reports/team/Maine/25,,Boston University,/reports/team/Boston-University/10,,,,/schedules/radiotv.php?type=tv&tvid=12,Friday,2023-11-17_Boston University_Maine
2023-11-17,CCHA,,Ferris State,/reports/team/Ferris-State/21,,Michigan Tech,/reports/team/Michigan-Tech/33,,,,,Friday,2023-11-17_Michigan Tech_Ferris State
2023-11-17,CCHA,,Bowling Green,/reports/team/Bowling-Green/11,,Lake Superior,/reports/team/Lake-Superior/24,,,,,Friday,2023-11-17_Lake Superior_Bowling Green
2023-11-17,CCHA,,Bemidji State,/reports/team/Bemidji-State/7,,Minnesota State,/reports/team/Minnesota-State/35,,,,,Friday,2023-11-17_Minnesota State_Bemidji State
2023-11-17,NCHC,,Miami,/reports/team/Miami/30,,North Dakota,/reports/team/North-Dakota/40,,,,,Friday,2023-11-17_North Dakota_Miami
2023-11-17,NCHC,,Minnesota-Duluth,/reports/team/Minnesota-Duluth/36,,St. Cloud State,/reports/team/St-Cloud-State/52,,,,,Friday,2023-11-17_St. Cloud State_Minnesota-Duluth
2023-11-17,NCHC,,Western Michigan,/reports/team/Western-Michigan/57,,Colorado College,/reports/team/Colorado-College/16,,,,,Friday,2023-11-17_Colorado College_Western Michigan
2023-11-17,NCHC,,Omaha,/reports/team/Omaha/37,,Denver,/reports/team/Denver/20,,,,,Friday,2023-11-17_Denver_Omaha
2023-11-18,Big Ten,,Wisconsin,/reports/team/Wisconsin/58,,Michigan State,/reports/team/Michigan-State/32,,,,,Saturday,2023-11-18_Michigan State_Wisconsin
2023-11-18,Big Ten,,Notre Dame,/reports/team/Notre-Dame/43,,Minnesota,/reports/team/Minnesota/34,,,,,Saturday,2023-11-18_Minnesota_Notre Dame
2023-11-18,Big Ten,,Penn State,/reports/team/Penn-State/60,,Michigan,/reports/team/Michigan/31,,,,,Saturday,2023-11-18_Michigan_Penn State
2023-11-18,Non-Conference,,Long Island,/reports/team/Long-Island/62,,Lindenwood,/reports/team/Lindenwood/433,,,,,Saturday,2023-11-18_Lindenwood_Long Island
2023-11-18,Non-Conference,,Alaska,/reports/team/Alaska/4,,Northern Michigan,/reports/team/Northern-Michigan/42,,,,,Saturday,2023-11-18_Northern Michigan_Alaska
2023-11-18,Non-Conference,,Vermont,/reports/team/Vermont/55,,American Int'l,/reports/team/American-Intl/5,,,,,Saturday,2023-11-18_American Int'l_Vermont
2023-11-18,Hockey East,,Providence,/reports/team/Providence/46,,Massachusetts,/reports/team/Massachusetts/27,,,,,Saturday,2023-11-18_Massachusetts_Providence
2023-11-18,Hockey East,,Maine,/reports/team/Maine/25,,Boston University,/reports/team/Boston-University/10,,,,,Saturday,2023-11-18_Boston University_Maine
2023-11-18,Hockey East,,Merrimack,/reports/team/Merrimack/29,,Mass.-Lowell,/reports/team/Mass-Lowell/26,,,,,Saturday,2023-11-18_Mass.-Lowell_Merrimack
2023-11-18,Hockey East,,Northeastern,/reports/team/Northeastern/41,,New Hampshire,/reports/team/New-Hampshire/38,,,,,Saturday,2023-11-18_New Hampshire_Northeastern
2023-11-18,Hockey East,,Boston College,/reports/team/Boston-College/9,,Connecticut,/reports/team/Connecticut/17,,,,,Saturday,2023-11-18_Connecticut_Boston College
2023-11-18,Atlantic Hockey,,Holy Cross,/reports/team/Holy-Cross/23,,Bentley,/reports/team/Bentley/8,,,,,Saturday,2023-11-18_Bentley_Holy Cross
2023-11-18,Atlantic Hockey,,Niagara,/reports/team/Niagara/39,,Robert Morris,/reports/team/Robert-Morris/50,,,,,Saturday,2023-11-18_Robert Morris_Niagara
2023-11-18,Atlantic Hockey,,Canisius,/reports/team/Canisius/13,,Army,/reports/team/Army/6,,,,,Saturday,2023-11-18_Army_Canisius
2023-11-18,Atlantic Hockey,,Air Force,/reports/team/Air-Force/1,,Mercyhurst,/reports/team/Mercyhurst/28,,,,,Saturday,2023-11-18_Mercyhurst_Air Force
2023-11-18,Non-Conference v. D3,,Anna Maria,,,Stonehill,/reports/team/Stonehill/422,,,,,Saturday,2023-11-18_Stonehill_Anna Maria
2023-11-18,CCHA,,Ferris State,/reports/team/Ferris-State/21,,Michigan Tech,/reports/team/Michigan-Tech/33,,,,,Saturday,2023-11-18_Michigan Tech_Ferris State
2023-11-18,CCHA,,Bowling Green,/reports/team/Bowling-Green/11,,Lake Superior,/reports/team/Lake-Superior/24,,,,,Saturday,2023-11-18_Lake Superior_Bowling Green
2023-11-18,CCHA,,Bemidji State,/reports/team/Bemidji-State/7,,Minnesota State,/reports/team/Minnesota-State/35,,,,,Saturday,2023-11-18_Minnesota State_Bemidji State
2023-11-18,ECAC,,Cornell,/reports/team/Cornell/18,,Princeton,/reports/team/Princeton/45,,,,,Saturday,2023-11-18_Princeton_Cornell
